latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-20.8865,132.03134,334.15,1.88,1.34,2023-10-06,0037,T,84,6.1NRT,305,56.58,D
-20.88961,132.04893,346.87,1.87,1.34,2023-10-06,0037,T,93,6.1NRT,305.98,112.67,D
-20.32685,128.93114,333.56,3.26,1.71,2023-10-06,0037,T,82,6.1NRT,295.79,131.77,D
-20.24072,128.75064,371.1,3.37,1.73,2023-10-06,0037,T,100,6.1NRT,296.74,659.26,D
-20.24713,128.78188,384.31,3.35,1.73,2023-10-06,0037,T,100,6.1NRT,299.15,945.01,D
-20.26623,128.87502,351.25,3.3,1.72,2023-10-06,0037,T,96,6.1NRT,298.14,323.26,D
-20.27249,128.90564,324.06,3.28,1.71,2023-10-06,0037,T,51,6.1NRT,295.32,79.16,D
-20.87328,131.99133,342.91,1.89,1.34,2023-10-06,0037,T,91,6.1NRT,303.43,95.28,D
-20.87656,132.00906,405.76,1.89,1.34,2023-10-06,0037,T,100,6.1NRT,317,703.22,D
-20.87981,132.02669,366.24,1.88,1.34,2023-10-06,0037,T,100,6.1NRT,309.79,230.27,D
-20.27506,128.84071,331.51,3.32,1.72,2023-10-06,0037,T,42,6.1NRT,296.76,116.44,D
-20.28134,128.87154,331.01,3.3,1.72,2023-10-06,0037,T,60,6.1NRT,295.21,117.11,D
-20.8949,132.04185,340.41,1.87,1.34,2023-10-06,0037,T,89,6.1NRT,306.13,79.71,D
-20.89812,132.05942,334.06,1.87,1.34,2023-10-06,0037,T,84,6.1NRT,305.69,57,D
-20.28392,128.8062,375.34,3.34,1.72,2023-10-06,0037,T,100,6.1NRT,300.35,734.39,D
-20.29021,128.83723,331.87,3.32,1.72,2023-10-06,0037,T,45,6.1NRT,295.4,119.87,D
-20.39698,129.36871,320,3.02,1.65,2023-10-06,0037,T,64,6.1NRT,299.22,40.74,D
-20.40257,129.39677,318.7,3,1.65,2023-10-06,0037,T,46,6.1NRT,299.67,34.44,D
-20.29911,128.80275,331.42,3.34,1.72,2023-10-06,0037,T,76,6.1NRT,294.3,134.92,D
-20.32392,128.9261,326.63,3.26,1.71,2023-10-06,0037,T,73,6.1NRT,295.26,87.44,D
-20.33005,128.95662,327.61,3.25,1.7,2023-10-06,0037,T,46,6.1NRT,296.76,88.14,D
-20.32052,128.83035,322.71,3.32,1.72,2023-10-06,0037,T,40,6.1NRT,295.32,73.78,D
-20.3267,128.86125,384.91,3.3,1.72,2023-10-06,0037,T,100,6.1NRT,302.96,945.75,D
-20.33285,128.89201,376.83,3.28,1.71,2023-10-06,0037,T,100,6.1NRT,301.22,730.7,D
-20.33897,128.92265,333.98,3.26,1.71,2023-10-06,0037,T,85,6.1NRT,297.67,136.62,D
-21.04668,132.68559,317.23,1.68,1.27,2023-10-06,0037,T,42,6.1NRT,305.02,9.95,D
-21.04947,132.7014,320.64,1.67,1.27,2023-10-06,0037,T,67,6.1NRT,305.74,17.65,D
-20.33568,128.82693,374.68,3.32,1.72,2023-10-06,0037,T,100,6.1NRT,297.98,716.43,D
-20.34183,128.85785,402.04,3.3,1.72,2023-10-06,0037,T,100,6.1NRT,303.38,1458.82,D
-20.34794,128.88861,340.51,3.28,1.71,2023-10-06,0037,T,89,6.1NRT,296.87,192.91,D
-20.35402,128.91922,325.43,3.26,1.71,2023-10-06,0037,T,37,6.1NRT,297.09,75.34,D
-20.36605,128.97995,327.15,3.23,1.7,2023-10-06,0037,T,67,6.1NRT,298.1,84.78,D
-20.38104,128.97658,367.5,3.23,1.7,2023-10-06,0037,T,100,6.1NRT,300.17,531.6,D
-20.39604,128.97325,327.36,3.23,1.7,2023-10-06,0037,T,40,6.1NRT,297.41,79.21,D
-20.40511,128.93947,332.31,3.25,1.7,2023-10-06,0037,T,46,6.1NRT,296.89,117.82,D
-20.4399,129.11867,346.26,3.14,1.68,2023-10-06,0037,T,93,6.1NRT,298.29,247.73,D
-20.44559,129.1481,364.61,3.13,1.68,2023-10-06,0037,T,100,6.1NRT,300.81,477.42,D
-20.92316,131.71701,316.21,1.98,1.37,2023-10-06,0037,T,54,6.1NRT,302.12,15.28,D
-20.92647,131.73557,341.94,1.97,1.37,2023-10-06,0037,T,90,6.1NRT,305.61,102.03,D
-20.92976,131.75403,335.54,1.96,1.37,2023-10-06,0037,T,86,6.1NRT,305.55,73.1,D
-20.41425,128.90569,346.6,3.26,1.71,2023-10-06,0037,T,91,6.1NRT,296.81,254.34,D
-20.42013,128.93607,358.39,3.25,1.7,2023-10-06,0037,T,99,6.1NRT,300.13,393.98,D
-21.0112,132.14522,332.52,1.83,1.33,2023-10-06,0037,T,83,6.1NRT,306.27,53.72,D
-21.01422,132.16248,333.98,1.83,1.32,2023-10-06,0037,T,84,6.1NRT,304.72,59.5,D
-20.34675,128.81697,317.55,3.32,1.72,2023-10-06,0037,T,64,6.1NRT,293.2,58.89,D
-20.35309,128.84789,330.97,3.3,1.72,2023-10-06,0037,T,82,6.1NRT,294.64,136.55,D
-20.37803,128.96977,358.34,3.23,1.7,2023-10-06,0037,T,99,6.1NRT,299.69,381.84,D
-20.3842,128.99998,341.83,3.21,1.7,2023-10-06,0037,T,90,6.1NRT,299.19,185.74,D
-20.42603,129.2057,322.81,3.09,1.67,2023-10-06,0037,T,40,6.1NRT,297.42,58.69,D
-20.91736,131.73033,325.89,1.97,1.37,2023-10-06,0037,T,76,6.1NRT,303.76,38.75,D
-20.9208,131.74876,323.57,1.96,1.37,2023-10-06,0037,T,66,6.1NRT,303.83,31.29,D
-20.39303,128.96646,330.65,3.23,1.7,2023-10-06,0037,T,54,6.1NRT,297.33,99.57,D
-20.92949,131.72791,324.32,1.97,1.37,2023-10-06,0037,T,70,6.1NRT,304.54,33.28,D
-20.93291,131.74635,327.27,1.96,1.37,2023-10-06,0037,T,78,6.1NRT,305.65,42.7,D
-20.93633,131.76479,321.58,1.96,1.37,2023-10-06,0037,T,39,6.1NRT,304.82,24.1,D
-21.00842,132.15665,339.62,1.83,1.32,2023-10-06,0037,T,88,6.1NRT,305.38,80.81,D
-20.44385,129.14111,366.34,3.13,1.68,2023-10-06,0037,T,100,6.1NRT,301.09,496.77,D
-20.96856,131.87189,320.49,1.92,1.35,2023-10-06,0037,T,67,6.1NRT,305.07,20.67,D
-20.41693,128.92946,351.28,3.25,1.7,2023-10-06,0037,T,95,6.1NRT,299.74,306.74,D
-20.42592,128.89584,322.32,3.26,1.71,2023-10-06,0037,T,23,6.1NRT,294.39,71.2,D
-20.43196,128.92609,351.3,3.25,1.7,2023-10-06,0037,T,96,6.1NRT,297.57,317.97,D
-20.46176,129.07571,323.15,3.16,1.68,2023-10-06,0037,T,29,6.1NRT,297.45,66.86,D
-20.5297,129.41939,319.6,2.97,1.64,2023-10-06,0037,T,45,6.1NRT,299.64,46.18,D
-20.96245,131.70181,323.41,1.98,1.37,2023-10-06,0037,T,73,6.1NRT,304.7,31.45,D
-20.47663,129.07245,342,3.16,1.68,2023-10-06,0037,T,77,6.1NRT,299.28,201.24,D
-20.53873,129.38834,324.4,2.99,1.64,2023-10-06,0037,T,71,6.1NRT,299.39,75.01,D
-20.05127,126.89971,322.12,4.64,1.97,2023-10-06,0037,T,74,6.1NRT,295.63,115.67,D
-20.49151,129.0692,345.65,3.16,1.68,2023-10-06,0037,T,81,6.1NRT,298.9,237.38,D
-20.94532,131.46841,348.53,2.06,1.4,2023-10-06,0037,T,94,6.1NRT,303.34,144.21,D
-20.94885,131.48782,381.68,2.05,1.39,2023-10-06,0037,T,100,6.1NRT,308.38,431.41,D
-20.95237,131.50717,357.48,2.04,1.39,2023-10-06,0037,T,98,6.1NRT,307.19,197.38,D
-20.95587,131.52644,338.7,2.04,1.39,2023-10-06,0037,T,88,6.1NRT,305,88.81,D
-20.95935,131.54564,320.25,2.03,1.39,2023-10-06,0037,T,19,6.1NRT,302.78,22.56,D
-20.97316,131.62184,317.99,2,1.38,2023-10-06,0037,T,29,6.1NRT,303.23,16.88,D
-20.97656,131.64062,321.08,2,1.38,2023-10-06,0037,T,69,6.1NRT,304.67,25.71,D
-20.05955,126.85202,317.73,4.68,1.98,2023-10-06,0037,T,41,6.1NRT,295.58,74.66,D
-20.51787,129.12485,327.12,3.13,1.68,2023-10-06,0037,T,62,6.1NRT,298.25,91.46,D
-20.64047,129.76028,319,2.79,1.6,2023-10-06,0037,T,66,6.1NRT,301.09,37.09,D
-20.97508,131.56223,326.32,2.02,1.39,2023-10-06,0037,T,74,6.1NRT,305,39.42,D
-20.48991,129.06351,339.44,3.16,1.68,2023-10-06,0037,T,77,6.1NRT,298.26,183.76,D
-20.49593,129.09306,332.35,3.14,1.68,2023-10-06,0037,T,60,6.1NRT,299.52,115.63,D
-20.97749,131.55574,320.74,2.02,1.39,2023-10-06,0037,T,39,6.1NRT,305.17,19.9,D
-20.05137,126.89397,324.04,4.64,1.97,2023-10-06,0037,T,76,6.1NRT,295.8,133.57,D
-20.51669,129.11911,328.48,3.13,1.68,2023-10-06,0037,T,61,6.1NRT,298.52,99.27,D
-20.64363,129.75356,319.06,2.79,1.6,2023-10-06,0037,T,65,6.1NRT,301.02,36.68,D
-20.05939,126.84641,316.7,4.68,1.98,2023-10-06,0037,T,28,6.1NRT,295.57,66,D
-21.00719,131.50977,331.64,2.04,1.39,2023-10-06,0037,T,82,6.1NRT,303.87,57.97,D
-21.01073,131.52898,324.54,2.03,1.39,2023-10-06,0037,T,75,6.1NRT,304.37,34.07,D
-21.05639,131.49963,323.47,2.04,1.39,2023-10-06,0037,T,47,6.1NRT,302.9,29.06,D
-21.07017,131.57597,344.32,2.01,1.38,2023-10-06,0037,T,92,6.1NRT,306.06,107.86,D
-21.07359,131.59491,341.8,2,1.38,2023-10-06,0037,T,90,6.1NRT,306.29,94.22,D
-21.07699,131.6138,336.29,2,1.38,2023-10-06,0037,T,86,6.1NRT,306,70.26,D
-21.08037,131.63261,348.73,1.99,1.38,2023-10-06,0037,T,94,6.1NRT,306.64,130.54,D
-21.08375,131.65137,326.11,1.98,1.37,2023-10-06,0037,T,76,6.1NRT,304.78,33.69,D
-21.06175,131.45851,353.03,2.05,1.39,2023-10-06,0037,T,96,6.1NRT,301.72,173.22,D
-21.06523,131.47783,402.28,2.04,1.39,2023-10-06,0037,T,100,6.1NRT,312.77,728.37,D
-21.06869,131.49709,355.14,2.04,1.39,2023-10-06,0037,T,97,6.1NRT,305.56,174.29,D
-21.07557,131.53539,375.27,2.02,1.39,2023-10-06,0037,T,100,6.1NRT,307.05,338.42,D
-21.07899,131.55444,381.5,2.02,1.38,2023-10-06,0037,T,100,6.1NRT,308.8,407.35,D
-21.0824,131.57346,340.01,2.01,1.38,2023-10-06,0037,T,89,6.1NRT,304.93,84.66,D
-21.08579,131.59239,328.45,2,1.38,2023-10-06,0037,T,79,6.1NRT,304.53,39.38,D
-21.08918,131.61128,321.31,2,1.38,2023-10-06,0037,T,69,6.1NRT,305.1,19.09,D
-21.09254,131.6301,327.12,1.99,1.38,2023-10-06,0037,T,78,6.1NRT,305.39,36.87,D
-21.0959,131.64885,325.45,1.98,1.37,2023-10-06,0037,T,76,6.1NRT,305.1,31.45,D
-21.07409,131.45595,347.35,2.05,1.39,2023-10-06,0037,T,93,6.1NRT,300.43,139.16,D
-21.07755,131.47528,392.71,2.04,1.39,2023-10-06,0037,T,100,6.1NRT,308.13,573.98,D
-21.08099,131.49454,335.7,2.04,1.39,2023-10-06,0037,T,78,6.1NRT,304.71,71.92,D
-21.08783,131.53285,336.41,2.02,1.39,2023-10-06,0037,T,74,6.1NRT,305.4,70.37,D
-21.07241,131.56871,349.28,2.01,1.38,2023-10-06,0037,T,94,6.1NRT,305.48,135.78,D
-21.07595,131.58762,348.09,2,1.38,2023-10-06,0037,T,94,6.1NRT,306.43,125.34,D
-21.07948,131.60646,343.21,2,1.38,2023-10-06,0037,T,91,6.1NRT,306.01,97.6,D
-21.083,131.62524,347.59,1.99,1.38,2023-10-06,0037,T,93,6.1NRT,306.43,120.95,D
-21.0865,131.64397,334.68,1.98,1.37,2023-10-06,0037,T,85,6.1NRT,305.54,61.65,D
-21.06681,131.47073,408.34,2.04,1.39,2023-10-06,0037,T,100,6.1NRT,314.87,841.58,D
-21.0704,131.48996,375.24,2.04,1.39,2023-10-06,0037,T,100,6.1NRT,309.83,349.2,D
-21.07755,131.5282,347.5,2.02,1.39,2023-10-06,0037,T,93,6.1NRT,305.11,122.19,D
-21.0811,131.54723,384.79,2.02,1.38,2023-10-06,0037,T,100,6.1NRT,310.42,449.48,D
-21.08464,131.56619,343.9,2.01,1.38,2023-10-06,0037,T,91,6.1NRT,305.89,106.2,D
-21.09866,131.64148,324.4,1.98,1.37,2023-10-06,0037,T,61,6.1NRT,305.67,27.32,D
-21.07913,131.4682,365.32,2.04,1.39,2023-10-06,0037,T,100,6.1NRT,303.09,261.12,D
-21.08271,131.48743,345.96,2.04,1.39,2023-10-06,0037,T,93,6.1NRT,303.92,125.83,D
-21.08982,131.5257,329.95,2.02,1.39,2023-10-06,0037,T,53,6.1NRT,304.52,49.72,D
-21.1056,131.54222,325.19,2.02,1.38,2023-10-06,0037,T,60,6.1NRT,302.28,35.76,D
-21.1091,131.5612,331.87,2.01,1.38,2023-10-06,0037,T,80,6.1NRT,304.09,56.3,D
-21.11259,131.58011,337.69,2,1.38,2023-10-06,0037,T,87,6.1NRT,305.48,76.61,D
-21.12481,131.57764,331.33,2,1.38,2023-10-06,0037,T,82,6.1NRT,303.08,55.69,D
-21.12826,131.59648,322.87,2,1.38,2023-10-06,0037,T,64,6.1NRT,303.3,27.12,D
-21.13513,131.63399,334.27,1.98,1.37,2023-10-06,0037,T,85,6.1NRT,303.85,62.87,D
-21.13855,131.65266,336.61,1.98,1.37,2023-10-06,0037,T,86,6.1NRT,304.35,73.64,D
-20.77721,129.66316,319.01,2.82,1.6,2023-10-06,0037,T,62,6.1NRT,300.78,35.92,D
-20.78228,129.68927,317.8,2.8,1.6,2023-10-06,0037,T,61,6.1NRT,300.23,33.65,D
-21.25012,132.20198,318.45,1.8,1.31,2023-10-06,0037,T,60,6.1NRT,304.81,12.7,D
-20.7425,129.32994,335.54,2.99,1.64,2023-10-06,0037,T,86,6.1NRT,300.94,147.26,D
-20.7479,129.35785,319.89,2.97,1.64,2023-10-06,0037,T,69,6.1NRT,300.76,50.62,D
-21.29681,132.26216,321.99,1.78,1.31,2023-10-06,0037,T,58,6.1NRT,304.18,21.68,D
-21.29257,132.25703,321.72,1.78,1.31,2023-10-06,0037,T,42,6.1NRT,304.02,19.48,D
-20.74294,129.32376,333.85,2.99,1.64,2023-10-06,0037,T,85,6.1NRT,300.24,134.67,D
-20.74853,129.35161,321.52,2.97,1.64,2023-10-06,0037,T,72,6.1NRT,300.82,58.55,D
-20.85822,129.52742,318.94,2.87,1.62,2023-10-06,0037,T,60,6.1NRT,300.13,39.88,D
-20.85994,129.51996,316.69,2.87,1.62,2023-10-06,0037,T,32,6.1NRT,299.98,30.38,D
-21.40689,132.24457,321.01,1.77,1.3,2023-10-06,0037,T,27,6.1NRT,305.01,18.58,D
-21.41844,132.24223,324.55,1.77,1.3,2023-10-06,0037,T,68,6.1NRT,305.17,28.02,D
-21.42145,132.25896,316.96,1.77,1.3,2023-10-06,0037,T,22,6.1NRT,303.72,11.96,D
-21.56861,133.02408,349.84,1.55,1.23,2023-10-06,0037,T,95,6.1NRT,307.97,99.71,D
-21.57117,133.03882,323.93,1.55,1.23,2023-10-06,0037,T,72,6.1NRT,305.59,22.33,D
-21.5795,133.02191,342.44,1.55,1.23,2023-10-06,0037,T,90,6.1NRT,305.41,70.48,D
-21.58205,133.03665,335.58,1.55,1.23,2023-10-06,0037,T,85,6.1NRT,306.51,49.41,D
-21.64042,133.03435,340.44,1.55,1.23,2023-10-06,0037,T,89,6.1NRT,306.75,61.5,D
-21.643,133.04901,340.23,1.54,1.22,2023-10-06,0037,T,89,6.1NRT,306.91,60.28,D
-21.64871,133.01752,319.86,1.55,1.23,2023-10-06,0037,T,53,6.1NRT,305.3,12.34,D
-21.65129,133.03221,334.97,1.55,1.23,2023-10-06,0037,T,85,6.1NRT,305.97,44.82,D
-21.65386,133.04689,328.95,1.54,1.22,2023-10-06,0037,T,79,6.1NRT,306.35,29.66,D
-21.65642,133.06152,325.24,1.54,1.22,2023-10-06,0037,T,74,6.1NRT,306.02,22.44,D
-21.67882,132.9964,322.09,1.55,1.23,2023-10-06,0037,T,60,6.1NRT,306.58,17.49,D
-21.68136,133.01111,336.69,1.55,1.23,2023-10-06,0037,T,86,6.1NRT,307.98,50.76,D
-21.6839,133.02579,328.91,1.55,1.23,2023-10-06,0037,T,79,6.1NRT,307.83,30.23,D
-21.78967,132.90659,327.45,1.57,1.23,2023-10-06,0037,T,74,6.1NRT,304.63,29.62,D
-21.79221,132.92146,328.96,1.57,1.23,2023-10-06,0037,T,62,6.1NRT,304.81,32.93,D
-21.79317,132.91522,333.6,1.57,1.23,2023-10-06,0037,T,68,6.1NRT,305.81,43.28,D
-21.81503,132.91093,325.48,1.57,1.23,2023-10-06,0037,T,30,6.1NRT,305.63,22.69,D
-21.8591,133.09882,323.03,1.52,1.22,2023-10-06,0037,T,63,6.1NRT,305.86,16.96,D
-21.8616,133.11319,331.73,1.51,1.21,2023-10-06,0037,T,82,6.1NRT,306.84,36.35,D
-21.86409,133.12755,326.03,1.51,1.21,2023-10-06,0037,T,66,6.1NRT,305.53,23.39,D
-21.87485,133.12546,322.96,1.51,1.21,2023-10-06,0037,T,63,6.1NRT,305.53,18.34,D
-20.90057,127.88297,319.55,3.78,1.82,2023-10-06,0037,T,66,6.1NRT,295.75,81.25,D
-20.90943,127.84412,315.92,3.8,1.82,2023-10-06,0037,T,60,6.1NRT,290.83,57.92,D
-20.9166,127.87943,325.77,3.78,1.82,2023-10-06,0037,T,78,6.1NRT,294.81,124.88,D
-21.87983,132.9593,336.26,1.55,1.23,2023-10-06,0037,T,86,6.1NRT,305.35,51.87,D
-21.88234,132.97401,352.56,1.55,1.23,2023-10-06,0037,T,96,6.1NRT,307.63,108.01,D
-21.88485,132.98868,328.96,1.54,1.22,2023-10-06,0037,T,79,6.1NRT,306.27,30.02,D
-21.89977,133.07599,338.7,1.52,1.22,2023-10-06,0037,T,87,6.1NRT,306.55,54.57,D
-21.90222,133.09039,335.21,1.52,1.22,2023-10-06,0037,T,85,6.1NRT,306.04,46.48,D
-21.89322,132.97189,323.96,1.55,1.23,2023-10-06,0037,T,72,6.1NRT,305.08,21.88,D
-21.89571,132.98656,359.1,1.54,1.22,2023-10-06,0037,T,99,6.1NRT,307.48,138.34,D
-21.89821,133.00121,344.7,1.54,1.22,2023-10-06,0037,T,92,6.1NRT,306.97,74.69,D
-21.90069,133.01582,341.07,1.54,1.22,2023-10-06,0037,T,89,6.1NRT,307.08,62.36,D
-21.90317,133.03038,319.99,1.53,1.22,2023-10-06,0037,T,43,6.1NRT,305.37,10.64,D
-21.90564,133.04492,321.5,1.53,1.22,2023-10-06,0037,T,59,6.1NRT,305.08,14.08,D
-21.88362,132.96704,351.47,1.55,1.23,2023-10-06,0037,T,95,6.1NRT,307.36,104.03,D
-21.88622,132.9817,341.14,1.54,1.22,2023-10-06,0037,T,89,6.1NRT,307.6,65.24,D
-21.88882,132.99632,321.44,1.54,1.22,2023-10-06,0037,T,68,6.1NRT,306.29,15.09,D
-21.89915,133.05449,319.99,1.53,1.22,2023-10-06,0037,T,46,6.1NRT,306.29,11.29,D
-21.90171,133.06892,319.27,1.52,1.22,2023-10-06,0037,T,30,6.1NRT,305.15,10.55,D
-21.90426,133.08331,337.04,1.52,1.22,2023-10-06,0037,T,86,6.1NRT,306.59,51.82,D
-20.90728,127.87402,328.43,3.78,1.82,2023-10-06,0037,T,81,6.1NRT,295.34,142.36,D
-21.89709,132.97958,328.37,1.54,1.22,2023-10-06,0037,T,78,6.1NRT,305.26,29.67,D
-21.89968,132.99422,356.12,1.54,1.22,2023-10-06,0037,T,98,6.1NRT,307.2,122.65,D
-21.90226,133.00882,335.17,1.54,1.22,2023-10-06,0037,T,85,6.1NRT,306.42,45.54,D
-21.90483,133.02336,327.75,1.53,1.22,2023-10-06,0037,T,77,6.1NRT,305.53,26.5,D
-20.92331,127.87051,315.49,3.78,1.82,2023-10-06,0037,T,62,6.1NRT,294.13,59.66,D
-21.87503,132.32971,340.97,1.71,1.28,2023-10-06,0037,T,89,6.1NRT,306.57,72.85,D
-21.87785,132.34593,337,1.71,1.28,2023-10-06,0037,T,86,6.1NRT,305.55,59.77,D
-21.87228,132.32428,321.9,1.71,1.28,2023-10-06,0037,T,46,6.1NRT,305.52,19.09,D
-21.87522,132.34047,344.19,1.71,1.28,2023-10-06,0037,T,91,6.1NRT,306.9,88.98,D
-21.88367,132.32199,320.55,1.71,1.28,2023-10-06,0037,T,38,6.1NRT,303.92,18.09,D
-22.09121,133.11479,344.26,1.5,1.21,2023-10-06,0037,T,91,6.1NRT,305.98,74.43,D
-22.09363,133.12903,325.72,1.5,1.21,2023-10-06,0037,T,75,6.1NRT,305.4,24.32,D
-22.09373,133.10762,327.64,1.5,1.21,2023-10-06,0037,T,77,6.1NRT,304.32,29.7,D
-22.09624,133.12184,332.83,1.5,1.21,2023-10-06,0037,T,83,6.1NRT,305.59,41.44,D
-22.1247,131.85312,333.47,1.83,1.32,2023-10-06,0037,T,84,6.1NRT,304.07,58.26,D
-22.12779,131.87036,345.18,1.82,1.32,2023-10-06,0037,T,92,6.1NRT,305.28,103.58,D
-22.13089,131.88763,328.33,1.82,1.32,2023-10-06,0037,T,79,6.1NRT,305.12,41.15,D
-22.20506,131.41336,318.51,1.96,1.37,2023-10-06,0037,T,58,6.1NRT,303.96,18.56,D
-22.20847,131.43185,325.04,1.95,1.36,2023-10-06,0037,T,76,6.1NRT,303.36,36.6,D
-22.43357,132.68117,342.95,1.58,1.24,2023-10-06,0037,T,91,6.1NRT,307.85,71.8,D
-22.43621,132.69617,336.26,1.58,1.24,2023-10-06,0037,T,86,6.1NRT,307.15,50.57,D
-22.19987,131.31682,333.77,1.99,1.38,2023-10-06,0037,T,52,6.1NRT,305.32,61.95,D
-22.22392,131.4478,325.97,1.95,1.36,2023-10-06,0037,T,76,6.1NRT,304.16,38.1,D
-22.22728,131.46616,326.18,1.94,1.36,2023-10-06,0037,T,77,6.1NRT,302.77,40.03,D
-22.44453,132.67886,323.19,1.58,1.24,2023-10-06,0037,T,71,6.1NRT,306.18,17.25,D
-22.44716,132.69386,329.44,1.58,1.24,2023-10-06,0037,T,80,6.1NRT,306.34,32.71,D
-22.44979,132.70888,322.43,1.57,1.24,2023-10-06,0037,T,65,6.1NRT,306.13,17.29,D
-22.47482,132.65697,321.48,1.58,1.24,2023-10-06,0037,T,68,6.1NRT,306.31,14.78,D
-22.2554,131.34465,380.89,1.98,1.37,2023-10-06,0037,T,100,6.1NRT,307.5,395.64,D
-22.25877,131.3634,357.81,1.97,1.37,2023-10-06,0037,T,99,6.1NRT,305.68,183.67,D
-22.26211,131.38203,343.64,1.96,1.37,2023-10-06,0037,T,91,6.1NRT,306.02,96.09,D
-22.25702,131.39644,328.44,1.96,1.37,2023-10-06,0037,T,49,6.1NRT,304.69,39.64,D
-22.25866,131.33795,366.82,1.98,1.37,2023-10-06,0037,T,100,6.1NRT,305.44,261.9,D
-22.26218,131.35678,375.45,1.97,1.37,2023-10-06,0037,T,100,6.1NRT,308.71,336.57,D
-22.26565,131.37538,335.78,1.96,1.37,2023-10-06,0037,T,73,6.1NRT,305.77,65.56,D
-22.27077,131.33528,319.94,1.98,1.37,2023-10-06,0037,T,61,6.1NRT,302.99,25.52,D
-22.27427,131.35411,324.7,1.97,1.37,2023-10-06,0037,T,49,6.1NRT,304.4,35.22,D
-22.27775,131.37283,338.26,1.96,1.37,2023-10-06,0037,T,82,6.1NRT,305.63,77.06,D
-22.28119,131.39139,334.89,1.96,1.37,2023-10-06,0037,T,70,6.1NRT,305.51,63.37,D
-22.63538,132.51643,326.92,1.61,1.25,2023-10-06,0037,T,63,6.1NRT,304.08,27.58,D
-22.63804,132.53177,368.3,1.6,1.25,2023-10-06,0037,T,100,6.1NRT,308.64,196.58,D
-22.64643,132.51414,333.56,1.61,1.25,2023-10-06,0037,T,76,6.1NRT,304.98,43.7,D
-22.64908,132.5295,338.52,1.6,1.25,2023-10-06,0037,T,88,6.1NRT,305.68,55.94,D
-22.65699,132.57533,322.4,1.59,1.24,2023-10-06,0037,T,51,6.1NRT,305.62,13.36,D
-22.6381,132.52591,359.79,1.6,1.25,2023-10-06,0037,T,99,6.1NRT,308.09,145.7,D
-22.64085,132.54118,329.39,1.6,1.25,2023-10-06,0037,T,60,6.1NRT,306.2,27.22,D
-22.64914,132.52364,342.65,1.6,1.25,2023-10-06,0037,T,90,6.1NRT,305.84,73.41,D
-22.66565,132.55193,328.77,1.6,1.24,2023-10-06,0037,T,51,6.1NRT,305.05,31.54,D
-22.67123,132.51912,325.4,1.6,1.25,2023-10-06,0037,T,41,6.1NRT,303.78,24.93,D
-22.72075,132.54065,336.33,1.6,1.24,2023-10-06,0037,T,86,6.1NRT,304.28,58.03,D
-22.72341,132.55589,336.1,1.59,1.24,2023-10-06,0037,T,86,6.1NRT,305.97,56.51,D
-22.72606,132.57109,326.63,1.59,1.24,2023-10-06,0037,T,76,6.1NRT,305.1,31.45,D
-23.40982,136.38152,322.26,1.02,1.01,2023-10-06,0037,T,54,6.1NRT,307.45,6.97,D
-23.41882,136.37996,325.33,1.02,1.01,2023-10-06,0037,T,69,6.1NRT,308.65,10.67,D
-23.42921,136.44875,330,1.02,1.01,2023-10-06,0037,T,65,6.1NRT,308.6,15.25,D
-23.44865,136.45543,328.52,1.02,1.01,2023-10-06,0037,T,42,6.1NRT,308.67,12.87,D
-23.45763,136.45387,326.84,1.02,1.01,2023-10-06,0037,T,40,6.1NRT,309.16,10.76,D
-23.60071,134.71722,317.53,1.15,1.07,2023-10-06,0037,T,40,6.1NRT,302.92,8.28,D
-23.61019,134.71526,329.95,1.15,1.07,2023-10-06,0037,T,79,6.1NRT,307.03,24.71,D
-23.61971,134.71353,328.25,1.15,1.07,2023-10-06,0037,T,77,6.1NRT,305.08,21.53,D
-23.27039,131.16615,317.5,1.94,1.36,2023-10-06,0037,T,61,6.1NRT,304.01,16.89,D
-23.64309,132.46124,318.21,1.55,1.23,2023-10-06,0037,T,54,6.1NRT,302.35,13.19,D
-23.64405,132.45427,317.35,1.55,1.23,2023-10-06,0037,T,37,6.1NRT,303.41,11.52,D
-23.65768,132.4673,317.34,1.55,1.23,2023-10-06,0037,T,34,6.1NRT,302.63,11.75,D
-31.4345,136.41557,323.43,1.02,1.01,2023-10-06,0039,T,74,6.1NRT,302.64,11.73,D
-31.43596,136.42625,319.97,1.03,1.01,2023-10-06,0039,T,66,6.1NRT,302.2,8,D
-23.68348,-54.00961,302.83,3.3,1.72,2023-10-06,0113,T,49,6.1NRT,275.45,34.99,N
-23.63817,-53.98701,302.34,3.28,1.71,2023-10-06,0113,T,15,6.1NRT,274.23,31.27,N
-22.52752,-49.56463,306.1,1.51,1.21,2023-10-06,0113,T,67,6.1NRT,292.83,9.99,N
-22.52916,-49.57929,307.77,1.52,1.22,2023-10-06,0113,T,72,6.1NRT,292.83,11.95,N
-22.51669,-49.56629,309.74,1.51,1.21,2023-10-06,0113,T,78,6.1NRT,292.58,13.98,N
-22.51829,-49.58072,316.11,1.52,1.22,2023-10-06,0113,T,93,6.1NRT,292.78,23.24,N
-22.05231,-49.12007,305.31,1.4,1.17,2023-10-06,0113,T,64,6.1NRT,293.43,7.69,N
-21.59222,-48.85045,354.14,1.33,1.14,2023-10-06,0113,T,100,6.1NRT,294.42,106.16,N
